Local Time (America/New_York),Reactive Power Mean,Active Power Mean,Apparent Power Mean
"11/15/2023, 7:00:00 AM",-0.473055929,8.533114433,8.601545334
"11/15/2023, 7:15:00 AM",-0.457841873,8.54759407,8.613128662
"11/15/2023, 7:30:00 AM",-0.452788055,8.648488045,8.717843056
"11/15/2023, 7:45:00 AM",-0.289158493,8.443565369,8.486136436
"11/15/2023, 8:00:00 AM",-0.238799974,8.402633667,8.442526817
"11/15/2023, 8:15:00 AM",-0.235806823,8.403208733,8.44237709
"11/15/2023, 8:30:00 AM",-0.232006326,8.403827667,8.44203949
"11/15/2023, 8:45:00 AM",0.195321202,9.006344795,9.058855057
"11/15/2023, 9:00:00 AM",-0.24195163,8.412079811,8.449744225
"11/15/2023, 9:15:00 AM",0.106093459,8.844450951,8.894006729
"11/15/2023, 9:30:00 AM",-0.195916191,8.476891518,8.517521858
"11/15/2023, 9:45:00 AM",0.050925862,8.768212318,8.81603241
"11/15/2023, 10:00:00 AM",-0.100413799,8.671066284,8.715098381
"11/15/2023, 10:15:00 AM",0.118287243,8.858194351,8.906414986
"11/15/2023, 10:30:00 AM",-0.179318413,8.472373962,8.511669159
"11/15/2023, 10:45:00 AM",0.148079559,8.912913322,8.964802742
"11/15/2023, 11:00:00 AM",0.043189228,8.833893776,8.881624222
"11/15/2023, 11:15:00 AM",-0.098737471,8.593095779,8.635322571
"11/15/2023, 11:30:00 AM",0.167611569,8.916342735,8.964635849
"11/15/2023, 11:45:00 AM",0.066200018,8.787873268,8.834318161
"11/15/2023, 12:00:00 PM",-0.137260154,8.522127151,8.563260078
"11/15/2023, 12:15:00 PM",0.176820979,9.036092758,9.088674545
"11/15/2023, 12:30:00 PM",-0.012011592,8.680226326,8.726291656
"11/15/2023, 12:45:00 PM",-0.059501853,8.626056671,8.669438362
"11/15/2023, 1:00:00 PM",0.173903361,8.921154976,8.970186234
"11/15/2023, 1:15:00 PM",-0.23231639,8.403896332,8.442461014
"11/15/2023, 1:30:00 PM",0.161921382,9.037835121,9.089470863
"11/15/2023, 1:45:00 PM",0.162915096,8.944689751,8.995017052
"11/15/2023, 2:00:00 PM",0.163689792,8.906942368,8.95614624
"11/15/2023, 2:15:00 PM",-0.203475267,8.456723213,8.495025635
"11/15/2023, 2:30:00 PM",0.175599143,8.955065727,9.004660606
"11/15/2023, 2:45:00 PM",0.18052046,9.071105957,9.123456955
"11/15/2023, 3:00:00 PM",-0.041459009,8.687297821,8.728366852
"11/15/2023, 3:15:00 PM",0.012752755,8.703263283,8.749604225
"11/15/2023, 3:30:00 PM",0.201325566,8.951295853,9.004699707
"11/15/2023, 3:45:00 PM",-0.245493099,8.438990593,8.474977493
"11/15/2023, 4:00:00 PM",0.18641983,9.055252075,9.108272552
"11/15/2023, 4:15:00 PM",-0.200924262,8.448616028,8.48773098
"11/15/2023, 4:30:00 PM",0.176944032,8.952847481,9.005026817
"11/15/2023, 4:45:00 PM",-0.258249283,8.452575684,8.490070343
"11/15/2023, 5:00:00 PM",-0.465572327,8.570468903,8.637732506
"11/15/2023, 5:15:00 PM",-0.085718825,9.159751892,9.233153343
"11/15/2023, 5:30:00 PM",-1.147588849,8.926027298,9.153864861
"11/15/2023, 5:45:00 PM",-2.394803047,9.61678791,10.17502499
"11/15/2023, 6:00:00 PM",-1.853830218,10.10437584,10.60234261
"11/15/2023, 6:15:00 PM",-2.17378974,9.619997978,10.18601131
"11/15/2023, 6:30:00 PM",-2.130127668,9.736643791,10.29711819
"11/15/2023, 6:45:00 PM",-2.101069689,9.705611229,10.26115799
"11/15/2023, 7:00:00 PM",-2.033851147,9.998608589,10.5134697
"11/15/2023, 7:15:00 PM",-2.205019474,9.617728233,10.17048931
"11/15/2023, 7:30:00 PM",-2.181435585,9.5972929,10.16862774
"11/15/2023, 7:45:00 PM",-2.106433153,9.759215355,10.30319118
"11/15/2023, 8:00:00 PM",-1.796061039,10.13410378,10.61002827
"11/15/2023, 8:15:00 PM",-2.089207172,9.666974068,10.19899273
"11/15/2023, 8:30:00 PM",-2.11991787,9.654054642,10.20351601
"11/15/2023, 8:45:00 PM",-2.133745432,9.756924629,10.3168602
"11/15/2023, 9:00:00 PM",-2.143787622,9.665967941,10.22872734
"11/15/2023, 9:15:00 PM",-1.812326074,10.13427258,10.6284523
"11/15/2023, 9:30:00 PM",-2.125353575,9.659146309,10.21138477
"11/15/2023, 9:45:00 PM",-2.140063286,9.644068718,10.20514393
"11/15/2023, 10:00:00 PM",-2.090414524,9.812883377,10.35059929
"11/15/2023, 10:15:00 PM",-2.118303537,9.72223568,10.27154922
"11/15/2023, 10:30:00 PM",-2.095134974,9.742716789,10.27867317
"11/15/2023, 10:45:00 PM",-1.754182935,10.20983982,10.68499374
"11/15/2023, 11:00:00 PM",-2.102499723,9.678505898,10.21491528
"11/15/2023, 11:15:00 PM",-2.084479809,9.77282238,10.31372547
"11/15/2023, 11:30:00 PM",-2.090918541,9.678074837,10.21495914
"11/15/2023, 11:45:00 PM",-2.102533817,9.654738426,10.19513035
"11/16/2023, 12:00:00 AM",-2.092474461,9.665267944,10.20347595
"11/16/2023, 12:15:00 AM",-2.096498966,9.676056862,10.21751976
"11/16/2023, 12:30:00 AM",-2.069411278,9.798464775,10.33189678
"11/16/2023, 12:45:00 AM",-2.106376648,9.672189713,10.21910191
"11/16/2023, 1:00:00 AM",-2.083209753,9.689687729,10.22568703
"11/16/2023, 1:15:00 AM",-1.778313518,10.15125751,10.62870598
"11/16/2023, 1:30:00 AM",-2.093299389,9.678403854,10.21730232
"11/16/2023, 1:45:00 AM",-2.073332548,9.786658287,10.3200779
"11/16/2023, 2:00:00 AM",-2.090579987,9.678017616,10.21780491
"11/16/2023, 2:15:00 AM",-2.098089933,9.676607132,10.21917343
"11/16/2023, 2:30:00 AM",-2.073581457,9.696461678,10.22952271
"11/16/2023, 2:45:00 AM",-2.083092451,9.685454369,10.22366142
"11/16/2023, 3:00:00 AM",-1.750241756,10.27639103,10.75004578
"11/16/2023, 3:15:00 AM",-2.066918612,9.690546989,10.21815681
"11/16/2023, 3:30:00 AM",-2.092398167,9.670664787,10.21403503
"11/16/2023, 3:45:00 AM",-2.085524797,9.666625023,10.2042408
"11/16/2023, 4:00:00 AM",-2.091908693,9.688253403,10.22698498
"11/16/2023, 4:15:00 AM",-2.075981855,9.783169746,10.32112408
"11/16/2023, 4:30:00 AM",-2.09788084,9.678664207,10.21969223
"11/16/2023, 4:45:00 AM",-1.797618389,10.13876915,10.62196541
"11/16/2023, 5:00:00 AM",-2.098819256,9.65607357,10.19199371
"11/16/2023, 5:15:00 AM",-2.22789526,9.63038063,10.17485905
"11/16/2023, 5:30:00 AM",-2.378906012,9.733468056,10.28462219
"11/16/2023, 5:45:00 AM",-2.614665031,9.60491848,10.1555233
"11/16/2023, 6:00:00 AM",-2.671098948,9.593292236,10.14558792
"11/16/2023, 6:15:00 AM",-2.212370157,10.0647049,10.54770088
"11/16/2023, 6:30:00 AM",-2.677879333,9.577023506,10.13076782
"11/16/2023, 6:45:00 AM",-1.318786502,9.057590485,9.325597763
"11/16/2023, 7:00:00 AM",-0.457754135,8.516496658,8.586661339
"11/16/2023, 7:15:00 AM",-0.456151336,8.523906708,8.591677666
"11/16/2023, 7:30:00 AM",-0.354355365,8.459533691,8.512351036
"11/16/2023, 7:45:00 AM",-0.226753935,8.40422821,8.4447155
"11/16/2023, 8:00:00 AM",0.163838118,8.982545853,9.034769058
"11/16/2023, 8:15:00 AM",-0.241596133,8.392147064,8.431102753
"11/16/2023, 8:30:00 AM",-0.245157287,8.386267662,8.426850319
"11/16/2023, 8:45:00 AM",0.451900631,9.36237812,9.419921875
"11/16/2023, 9:00:00 AM",-0.256410182,8.92561245,8.965138435
"11/16/2023, 9:15:00 AM",0.159324914,9.328142166,9.402344704
"11/16/2023, 9:30:00 AM",0.155592397,9.327902794,9.378879547
"11/16/2023, 9:45:00 AM",0.122954197,9.332095146,9.382443428
"11/16/2023, 10:00:00 AM",0.049955767,9.257518768,9.306349754
"11/16/2023, 10:15:00 AM",0.202000991,9.536265373,9.587539673
"11/16/2023, 10:30:00 AM",0.121748328,9.353079796,9.402858734
"11/16/2023, 10:45:00 AM",0.326750994,9.46906662,9.535751343
"11/16/2023, 11:00:00 AM",0.500485122,9.868315697,9.92895031
"11/16/2023, 11:15:00 AM",0.228802979,9.380148888,9.43264389
"11/16/2023, 11:30:00 AM",0.579226673,9.641057014,9.693187714
"11/16/2023, 11:45:00 AM",0.578384042,9.561792374,9.610038757
"11/16/2023, 12:00:00 PM",0.393562645,9.288558006,9.330823898
"11/16/2023, 12:15:00 PM",0.666989863,9.72189045,9.774784088
"11/16/2023, 12:30:00 PM",0.51416117,9.39847374,9.446925163
"11/16/2023, 12:45:00 PM",0.536316037,9.363327026,9.413167953
"11/16/2023, 1:00:00 PM",0.55093497,9.244124413,9.29493618
"11/16/2023, 1:15:00 PM",0.52305609,9.252299309,9.304412842
"11/16/2023, 1:30:00 PM",0.370126396,9.289883614,9.352837563
"11/16/2023, 1:45:00 PM",0.223331317,9.148222923,9.205103874
"11/16/2023, 2:00:00 PM",0.448624581,9.634658813,9.700314522
"11/16/2023, 2:15:00 PM",0.122579835,9.219779968,9.273373604
"11/16/2023, 2:30:00 PM",0.13533245,9.23809433,9.293759346
"11/16/2023, 2:45:00 PM",0.184928969,9.32522583,9.378858566
"11/16/2023, 3:00:00 PM",0.289004713,9.461932182,9.51911068
"11/16/2023, 3:15:00 PM",0.32843706,9.612561226,9.671648979
"11/16/2023, 3:30:00 PM",0.187454596,9.314336777,9.370353699
"11/16/2023, 3:45:00 PM",0.136512831,9.276124954,9.329803467
"11/16/2023, 4:00:00 PM",0.16869092,9.283801079,9.336417198
"11/16/2023, 4:15:00 PM",0.151384011,9.28068924,9.335731506
"11/16/2023, 4:30:00 PM",0.187912464,9.400931358,9.456702232
"11/16/2023, 4:45:00 PM",0.1539803,9.02085495,9.074820518
"11/16/2023, 5:00:00 PM",-0.162709519,8.569671631,8.614238739
"11/16/2023, 5:15:00 PM",-0.001305163,8.923783302,8.990920067
"11/16/2023, 5:30:00 PM",-0.107323311,9.180238724,9.254282951
"11/16/2023, 5:45:00 PM",-2.621936321,9.597536087,10.1345129
"11/16/2023, 6:00:00 PM",-2.122751713,10.13649654,10.60773468
"11/16/2023, 6:15:00 PM",-2.629135847,9.60532856,10.15977669
"11/16/2023, 6:30:00 PM",-2.201508045,10.12352657,10.61243343
"11/16/2023, 6:45:00 PM",-2.561387062,9.730771065,10.28211975
"11/16/2023, 7:00:00 PM",-2.174540758,10.12924671,10.61478043
"11/16/2023, 7:15:00 PM",-2.627758265,9.601900101,10.15108681
"11/16/2023, 7:30:00 PM",-2.181607246,10.1135416,10.60277557
"11/16/2023, 7:45:00 PM",-2.595650434,9.596232414,10.14967346
"11/16/2023, 8:00:00 PM",-2.453303814,9.781234741,10.3239994
"11/16/2023, 8:15:00 PM",-2.120914459,10.0541935,10.5454073
"11/16/2023, 8:30:00 PM",-2.452707052,9.614824295,10.16500187
"11/16/2023, 8:45:00 PM",-2.04244566,10.13355923,10.62119007
"11/16/2023, 9:00:00 PM",-2.448685884,9.657138824,10.20894527
"11/16/2023, 9:15:00 PM",-2.497450829,9.781394005,10.32835293
"11/16/2023, 9:30:00 PM",-2.02805686,10.18641663,10.67564964
"11/16/2023, 9:45:00 PM",-2.285066843,9.703773499,10.24892616
"11/16/2023, 10:00:00 PM",-2.236619473,9.713460922,10.26131439
"11/16/2023, 10:15:00 PM",-1.822221398,10.23186779,10.71172333
"11/16/2023, 10:30:00 PM",-2.130505562,9.841938972,10.40200615
"11/16/2023, 10:45:00 PM",-2.08570385,9.751490593,10.29253864
"11/16/2023, 11:00:00 PM",-1.770612836,10.27117443,10.7540493
"11/16/2023, 11:15:00 PM",-2.099610806,9.757633209,10.30149937
"11/16/2023, 11:30:00 PM",-2.100878954,9.735051155,10.28105259
"11/16/2023, 11:45:00 PM",-1.768638253,10.36544609,10.85329533
"11/17/2023, 12:00:00 AM",-2.110270977,9.739497185,10.28958893
"11/17/2023, 12:15:00 AM",-2.086555243,9.76743412,10.3115139
"11/17/2023, 12:30:00 AM",-1.755257249,10.26961517,10.74649715
"11/17/2023, 12:45:00 AM",-2.089687824,9.751915932,10.29502964
"11/17/2023, 1:00:00 AM",-2.078336,9.870900154,10.4178896
"11/17/2023, 1:15:00 AM",-1.77378583,10.25833416,10.74425316
"11/17/2023, 1:30:00 AM",-2.079754114,9.757297516,10.29720592
"11/17/2023, 1:45:00 AM",-2.103738546,9.757626534,10.30965996
"11/17/2023, 2:00:00 AM",-1.827562213,10.15686417,10.64867878
"11/17/2023, 2:15:00 AM",-2.007798195,9.990681648,10.52077293
"11/17/2023, 2:30:00 AM",-2.095598936,9.772437096,10.31864166
"11/17/2023, 2:45:00 AM",-2.081791401,9.771791458,10.31535149
"11/17/2023, 3:00:00 AM",-1.781583548,10.26381111,10.75271034
"11/17/2023, 3:15:00 AM",-2.074444771,9.853991508,10.39587116
"11/17/2023, 3:30:00 AM",-2.091702938,9.789867401,10.33461666
"11/17/2023, 3:45:00 AM",-2.098106623,9.754213333,10.30264473
"11/17/2023, 4:00:00 AM",-1.763771534,10.24068451,10.72084808
"11/17/2023, 4:15:00 AM",-2.10887289,9.735137939,10.28687572
"11/17/2023, 4:30:00 AM",-2.115027189,9.838990211,10.38626099
"11/17/2023, 4:45:00 AM",-2.213402987,9.70515728,10.2579813
"11/17/2023, 5:00:00 AM",-1.933988929,10.1888895,10.67867756
"11/17/2023, 5:15:00 AM",-2.440622807,9.70988369,10.26204395
"11/17/2023, 5:30:00 AM",-2.526606798,9.664710999,10.22310448
"11/17/2023, 5:45:00 AM",-2.470027924,9.776891708,10.33723354
"11/17/2023, 6:00:00 AM",-2.218044519,10.12590599,10.62933636
"11/17/2023, 6:15:00 AM",-2.648071289,9.643651009,10.20650482
"11/17/2023, 6:30:00 AM",-2.682426691,9.631694794,10.1984911
"11/17/2023, 6:45:00 AM",-1.28189075,9.626511574,9.960213661
"11/17/2023, 7:00:00 AM",-0.473646492,8.655467033,8.727743149
"11/17/2023, 7:15:00 AM",-0.481169283,8.531119347,8.603974342
"11/17/2023, 7:30:00 AM",0.047675584,8.964713097,9.029618263
"11/17/2023, 7:45:00 AM",-0.240059197,8.396128654,8.438180923
"11/17/2023, 8:00:00 AM",-0.2502864,8.391614914,8.435340881
"11/17/2023, 8:15:00 AM",-0.240355164,8.501084328,8.543866158
"11/17/2023, 8:30:00 AM",0.132976755,8.893796921,8.946131706
"11/17/2023, 8:45:00 AM",-0.263423234,8.374134064,8.416558266
"11/17/2023, 9:00:00 AM",0.152607411,8.89667511,8.948729515
"11/17/2023, 9:15:00 AM",-0.261509001,8.374706268,8.417728424
"11/17/2023, 9:30:00 AM",0.151688695,9.016907692,9.069835663
"11/17/2023, 9:45:00 AM",-0.055318568,8.636584282,8.685775757
"11/17/2023, 10:00:00 AM",-0.045459718,8.638999939,8.686480522
"11/17/2023, 10:15:00 AM",0.124910854,8.899706841,8.953965187
"11/17/2023, 10:30:00 AM",0.131506875,8.990992546,9.044204712
"11/17/2023, 10:45:00 AM",0.138436258,8.94168663,8.994929314
"11/17/2023, 11:00:00 AM",0.13044484,8.900493622,8.955368996
"11/17/2023, 11:15:00 AM",-0.003500378,8.726892471,8.778278351
"11/17/2023, 11:30:00 AM",-0.141300678,8.583460808,8.63008213
"11/17/2023, 11:45:00 AM",0.148589313,9.035614967,9.089929581
"11/17/2023, 12:00:00 PM",0.125431046,8.905199051,8.958656311
"11/17/2023, 12:15:00 PM",0.120446444,8.89691925,8.949996948
"11/17/2023, 12:30:00 PM",0.11696627,8.900738716,8.952927589
"11/17/2023, 12:45:00 PM",0.119421929,8.850462914,8.90555954
"11/17/2023, 1:00:00 PM",0.161074415,8.85915184,8.912844658
"11/17/2023, 1:15:00 PM",0.179370359,8.837143898,8.889501572
"11/17/2023, 1:30:00 PM",0.449271917,8.883022308,8.926772118
"11/17/2023, 1:45:00 PM",0.496864408,8.964961052,9.011380196
"11/17/2023, 2:00:00 PM",0.442238569,8.921411514,8.967699051
"11/17/2023, 2:15:00 PM",0.162892655,8.960382462,9.013507843
"11/17/2023, 2:30:00 PM",0.159305245,8.830401421,8.885640144
"11/17/2023, 2:45:00 PM",0.181142077,8.842650414,8.896858215
"11/17/2023, 3:00:00 PM",0.190520734,8.887348175,8.939315796
"11/17/2023, 3:15:00 PM",0.188165516,8.860528946,8.915837288
"11/17/2023, 3:30:00 PM",0.182521239,8.96149826,9.015853882
"11/17/2023, 3:45:00 PM",0.185627073,8.837947845,8.89383316
"11/17/2023, 4:00:00 PM",-0.241955787,8.30550766,8.346243858
"11/17/2023, 4:15:00 PM",0.178680152,8.810557365,8.863892555
"11/17/2023, 4:30:00 PM",0.145204857,8.835954666,8.888800621
"11/17/2023, 4:45:00 PM",-0.387627542,8.663253784,8.728801727
"11/17/2023, 5:00:00 PM",-0.072870076,9.098572731,9.172958374
"11/17/2023, 5:15:00 PM",-0.475942016,8.56103611,8.633582115
"11/17/2023, 5:30:00 PM",-0.537303627,9.284272194,9.445083618
"11/17/2023, 5:45:00 PM",-2.616080761,9.623847008,10.18353081
"11/17/2023, 6:00:00 PM",-2.061819077,10.26118088,10.74974155
"11/17/2023, 6:15:00 PM",-2.441432238,9.640666008,10.2023325
"11/17/2023, 6:30:00 PM",-2.058590174,10.16840935,10.66113758
"11/17/2023, 6:45:00 PM",-2.505827904,9.651244164,10.20646191
"11/17/2023, 7:00:00 PM",-2.173457623,10.17040157,10.66177368
"11/17/2023, 7:15:00 PM",-2.548816681,9.758356094,10.31866646
"11/17/2023, 7:30:00 PM",-2.131110907,10.18097401,10.66654873
"11/17/2023, 7:45:00 PM",-2.529880524,9.655094147,10.21471214
"11/17/2023, 8:00:00 PM",-2.116127014,10.14219379,10.63076973
"11/17/2023, 8:15:00 PM",-2.476723671,9.648753166,10.20621681
"11/17/2023, 8:30:00 PM",-2.390588284,9.816157341,10.37118053
"11/17/2023, 8:45:00 PM",-2.029014587,10.18919373,10.67631912
"11/17/2023, 9:00:00 PM",-2.412565947,9.675614357,10.23255062
"11/17/2023, 9:15:00 PM",-1.97290647,10.16565418,10.65539646
"11/17/2023, 9:30:00 PM",-2.307702541,9.659425735,10.21610546
"11/17/2023, 9:45:00 PM",-2.195468426,9.800956726,10.35038662
"11/17/2023, 10:00:00 PM",-1.917226553,10.18122196,10.66331291
"11/17/2023, 10:15:00 PM",-2.200400352,9.688344955,10.23823452
"11/17/2023, 10:30:00 PM",-2.253443241,9.672326088,10.23381329
"11/17/2023, 10:45:00 PM",-2.149489403,9.771435738,10.31258965
"11/17/2023, 11:00:00 PM",-1.829465985,10.23009014,10.71585083
"11/17/2023, 11:15:00 PM",-2.139518261,9.700364113,10.2470789
"11/17/2023, 11:30:00 PM",-2.143851519,9.699728966,10.25156593
"11/17/2023, 11:45:00 PM",-2.021320581,10.16618824,10.65552711
"11/18/2023, 12:00:00 AM",-2.474257708,9.645254135,10.19739723
"11/18/2023, 12:15:00 AM",-2.292088985,9.777476311,10.32982922
"11/18/2023, 12:30:00 AM",-1.906952262,10.1672678,10.6527071
"11/18/2023, 12:45:00 AM",-2.295212984,9.66075325,10.22231865
"11/18/2023, 1:00:00 AM",-2.315426588,9.666069031,10.21477032
"11/18/2023, 1:15:00 AM",-1.901251316,10.11038017,10.60194778
"11/18/2023, 1:30:00 AM",-2.177365065,9.855391502,10.40141392
"11/18/2023, 1:45:00 AM",-2.152605295,9.687137604,10.23782539
"11/18/2023, 2:00:00 AM",-2.154138088,9.69641304,10.24428558
"11/18/2023, 2:15:00 AM",-1.823108435,10.20743179,10.69302559
"11/18/2023, 2:30:00 AM",-2.132566452,9.731917381,10.27906704
"11/18/2023, 2:45:00 AM",-2.111903191,9.802418709,10.3527956
"11/18/2023, 3:00:00 AM",-2.099467278,9.722290993,10.26434803
"11/18/2023, 3:15:00 AM",-2.084618568,9.738892555,10.28191853
"11/18/2023, 3:30:00 AM",-1.815858126,10.18078899,10.67130947
"11/18/2023, 3:45:00 AM",-2.079252005,9.829457283,10.37341022
"11/18/2023, 4:00:00 AM",-2.13618803,9.698550224,10.25899315
"11/18/2023, 4:15:00 AM",-2.133446932,9.69907856,10.25656128
"11/18/2023, 4:30:00 AM",-2.103107452,9.723257065,10.2688055
"11/18/2023, 4:45:00 AM",-1.83665204,10.17011356,10.66127682
"11/18/2023, 5:00:00 AM",-2.112809896,9.82144165,10.37677002
"11/18/2023, 5:15:00 AM",-2.150848866,9.701630592,10.2556448
"11/18/2023, 5:30:00 AM",-2.183284521,9.692625999,10.25103664
"11/18/2023, 5:45:00 AM",-1.843219399,10.18317699,10.66553402
"11/18/2023, 6:00:00 AM",-2.298633099,9.685523033,10.25103474
"11/18/2023, 6:15:00 AM",-2.305981874,9.784358978,10.34109306
"11/18/2023, 6:30:00 AM",-2.384093761,9.656404495,10.21286964
"11/18/2023, 6:45:00 AM",-1.41014123,9.118682861,9.434958458
"11/18/2023, 7:00:00 AM",-0.457814723,8.59413147,8.663306236
"11/18/2023, 7:15:00 AM",-0.404768169,8.573627472,8.64011097
"11/18/2023, 7:30:00 AM",0.180280179,9.058795929,9.110358238
"11/18/2023, 7:45:00 AM",-0.231737241,8.445811272,8.48717308
"11/18/2023, 8:00:00 AM",-0.258465469,8.432666779,8.474374771
"11/18/2023, 8:15:00 AM",-0.146840945,8.549565315,8.592578888
"11/18/2023, 8:30:00 AM",0.054500721,8.819322586,8.868421555
"11/18/2023, 8:45:00 AM",-0.091822721,8.699298859,8.747209549
"11/18/2023, 9:00:00 AM",0.013424776,8.762955666,8.810966492
"11/18/2023, 9:15:00 AM",0.176992804,8.987592697,9.038493156
"11/18/2023, 9:30:00 AM",0.188794628,9.025184631,9.078932762
"11/18/2023, 9:45:00 AM",0.180006251,9.02013588,9.072504997
"11/18/2023, 10:00:00 AM",0.158251867,9.129471779,9.18019104
"11/18/2023, 10:15:00 AM",0.182030305,9.031689644,9.08562088
"11/18/2023, 10:30:00 AM",0.289515197,8.96052742,9.01149559
"11/18/2023, 10:45:00 AM",0.363664776,8.772007942,8.809529305
"11/18/2023, 11:00:00 AM",0.66218698,9.267616272,9.3231287
"11/18/2023, 11:15:00 AM",0.438582987,9.019582748,9.063055992
"11/18/2023, 11:30:00 AM",0.440022796,8.889975548,8.932202339
"11/18/2023, 11:45:00 AM",0.687576592,9.161741257,9.220174789
"11/18/2023, 12:00:00 PM",0.353346616,8.677119255,8.716635704
"11/18/2023, 12:15:00 PM",0.730616808,9.25454998,9.313355446
"11/18/2023, 12:30:00 PM",0.403398991,8.816343307,8.856794357
"11/18/2023, 12:45:00 PM",0.549950957,8.869229317,8.919330597
"11/18/2023, 1:00:00 PM",0.595324159,8.9075737,8.962461472
"11/18/2023, 1:15:00 PM",0.390375733,8.565340996,8.606179237
"11/18/2023, 1:30:00 PM",0.607174575,8.903222084,8.958616257
"11/18/2023, 1:45:00 PM",0.57016778,8.989367485,9.043159485
"11/18/2023, 2:00:00 PM",0.404732049,8.720658302,8.76124382
"11/18/2023, 2:15:00 PM",0.412722141,8.734523773,8.775889397
"11/18/2023, 2:30:00 PM",0.4850851,8.859120369,8.907763481
"11/18/2023, 2:45:00 PM",0.662641585,9.136937141,9.195194244
"11/18/2023, 3:00:00 PM",0.39995423,9.110411644,9.159281731
"11/18/2023, 3:15:00 PM",0.206530511,8.959403038,9.011522293
"11/18/2023, 3:30:00 PM",0.207615778,8.953970909,9.007350922
"11/18/2023, 3:45:00 PM",0.222566754,8.96126461,9.040242195
"11/18/2023, 4:00:00 PM",0.219335392,8.952682495,9.008516312
"11/18/2023, 4:15:00 PM",0.127871588,8.946677208,8.995239258
"11/18/2023, 4:30:00 PM",-0.076524168,8.526488304,8.569000244
"11/18/2023, 4:45:00 PM",0.221571147,9.055430412,9.111642838
"11/18/2023, 5:00:00 PM",0.213706315,9.124025345,9.175297737
"11/18/2023, 5:15:00 PM",-0.327762663,8.644740105,8.693498611
"11/18/2023, 5:30:00 PM",-0.045297511,9.329123497,9.400409698
"11/18/2023, 5:45:00 PM",-1.958432198,9.671512604,10.17250824
"11/18/2023, 6:00:00 PM",-1.751740575,10.27090645,10.76961994
"11/18/2023, 6:15:00 PM",-2.108650208,9.762956619,10.30256081
"11/18/2023, 6:30:00 PM",-2.09967947,9.852978706,10.39636612
"11/18/2023, 6:45:00 PM",-1.782199979,10.24264622,10.72210217
"11/18/2023, 7:00:00 PM",-2.124955177,9.701993942,10.2528677
"11/18/2023, 7:15:00 PM",-2.023485899,9.848110199,10.37876225
"11/18/2023, 7:30:00 PM",-1.889178753,10.0740118,10.57091999
"11/18/2023, 7:45:00 PM",-2.111008406,9.811152458,10.35750198
"11/18/2023, 8:00:00 PM",-2.135937452,9.685899734,10.23508263
"11/18/2023, 8:15:00 PM",-2.122139215,9.704320908,10.25078773
"11/18/2023, 8:30:00 PM",-1.794921041,10.20416546,10.68910408
"11/18/2023, 8:45:00 PM",-2.117904425,9.712213516,10.25504971
"11/18/2023, 9:00:00 PM",-2.116295099,9.825292587,10.37415504
"11/18/2023, 9:15:00 PM",-2.100549221,9.734478951,10.27158737
"11/18/2023, 9:30:00 PM",-2.103510141,9.739598274,10.2774601
"11/18/2023, 9:45:00 PM",-2.116308689,9.733287811,10.27954292
"11/18/2023, 10:00:00 PM",-2.163286686,9.718893051,10.26100159
"11/18/2023, 10:15:00 PM",-2.287309647,9.767024994,10.31851673
"11/18/2023, 10:30:00 PM",-2.243172646,9.661988258,10.20733643
"11/18/2023, 10:45:00 PM",-2.190649033,9.667285919,10.21660137
"11/18/2023, 11:00:00 PM",-2.158490181,9.668706894,10.21664143
"11/18/2023, 11:15:00 PM",-2.099602699,9.696208,10.23175144
"11/18/2023, 11:30:00 PM",-2.438404083,9.758735657,10.31106186
"11/18/2023, 11:45:00 PM",-2.671319485,9.606674194,10.15963554
"11/19/2023, 12:00:00 AM",-2.663306475,9.601476669,10.15093136
"11/19/2023, 12:15:00 AM",-2.665371895,9.624640465,10.17285442
"11/19/2023, 12:30:00 AM",-2.695319653,9.611782074,10.17432594
"11/19/2023, 12:45:00 AM",-2.61008358,9.718488693,10.27271557
"11/19/2023, 1:00:00 AM",-2.665696383,9.617201805,10.16467857
"11/19/2023, 1:15:00 AM",-2.667818546,9.615729332,10.17126656
"11/19/2023, 1:30:00 AM",-2.667742729,9.612438202,10.16852951
"11/19/2023, 1:45:00 AM",-2.679808378,9.617729187,10.17223072
"11/19/2023, 2:00:00 AM",-2.622518063,9.722308159,10.28266525
"11/19/2023, 2:15:00 AM",-2.656280756,9.622142792,10.16810226
"11/19/2023, 2:30:00 AM",-2.667412281,9.611735344,10.16601372
"11/19/2023, 2:45:00 AM",-2.685291767,9.606595993,10.16706944
"11/19/2023, 3:00:00 AM",-2.666036844,9.608679771,10.15953541
"11/19/2023, 3:15:00 AM",-2.616734982,9.723312378,10.27899933
"11/19/2023, 3:30:00 AM",-2.670761347,9.611215591,10.16121864
"11/19/2023, 3:45:00 AM",-2.685732603,9.596973419,10.15588093
"11/19/2023, 4:00:00 AM",-2.671813965,9.580244064,10.13212109
"11/19/2023, 4:15:00 AM",-2.673181534,9.571084023,10.12395859
"11/19/2023, 4:30:00 AM",-2.624884605,9.67280674,10.23291588
"11/19/2023, 4:45:00 AM",-2.682514668,9.569610596,10.12722683
"11/19/2023, 5:00:00 AM",-2.680677891,9.574748993,10.13127995
"11/19/2023, 5:15:00 AM",-2.673134565,9.58993721,10.14181519
"11/19/2023, 5:30:00 AM",-2.675953388,9.565250397,10.12045765
"11/19/2023, 5:45:00 AM",-2.634620428,9.674056053,10.23570442
